stock_code,eps,report_year
835383,10.93,2013
835322,0.57,2013
835319,0.04,2013
835278,0.38,2013
835269,0.21,2013
835234,0.25,2013
835126,0.58,2013
835050,0.055,2013
835045,-4.1,2013
835037,0.7537,2013
835033,-0.22,2013
835031,0.14,2013
834938,0.5613,2013
834928,0.53,2013
834927,0.92,2013
834926,-0.18,2013
834872,0.11,2013
834851,-1.04,2013
834667,-0.06,2013
688257,0.4357,2013
920770,-0.01,2013
874229,0.024,2013
874199,0.89,2013
835086,0.49,2013
834997,-0.03,2013
834919,-0.95,2013
834916,-0.0276,2013
834812,0.56,2013
834808,0.14,2013
834802,-0.32,2013
834766,0.01,2013
834568,0.17,2013
834495,0.04,2013
834492,0.51,2013
688133,0.21,2013
003015,-0.14,2013
834990,0.94,2013
834911,0.13,2013
834843,-0.0936,2013
834800,0.015,2013
834797,-0.46,2013
834795,0.65,2013
834794,2.13,2013
834793,1.81,2013
834792,0.02,2013
834764,0.13,2013
834763,0.38,2013
834756,0.54,2013
834752,0.03,2013
834751,0.07,2013
834707,0.0815,2013
834658,0.64,2013
834489,0.31,2013
834487,0.02,2013
301697,0.04,2013
301221,2.04,2013
301076,0.14,2013
835293,0.33,2013
834743,0.29,2013
834741,0.15,2013
834740,0.18,2013
834738,-0.1,2013
834703,0.29,2013
835314,-0.1,2013
835222,0.1,2013
835081,0.03,2013
834734,0.02,2013
834730,0.42,2013
834729,0.49,2013
834728,0.58,2013
834727,0.04,2013
834702,-0.13,2013
834701,-0.56,2013
834699,0.64,2013
834696,0.1168,2013
834653,-0.03,2013
834483,0.1466,2013
688576,-0.12,2013
873816,0.09,2013
834985,-0.0347,2013
834692,0.14,2013
834650,-0.0881,2013
834477,0.02,2013
834361,-0.03,2013
301290,0.9925,2013
301258,0.66,2013
920185,1.23,2013
874340,0.5,2013
834687,0.0662,2013
834686,-0.662,2013
834685,0.49,2013
834476,-0.001,2013
834328,-0.0164,2013
301556,2.85,2013
834683,0.15,2013
834679,-0.02,2013
834644,0.003,2013
834643,-0.39,2013
834473,-0.08,2013
001979,0.51,2013
834678,0.0359,2013
834677,0.27,2013
833611,0.39,2013
920639,0.11,2013
834672,-0.03,2013
833571,0.1549,2013
600575,0.02,2013
874562,0.786,2013
834670,0.18,2013
834565,0.76,2013
834443,0.07,2013
834375,0.29,2013
688317,0.48,2013
601609,0.08,2013
300830,0.72,2013
834469,0.02,2013
834300,4.21,2013
688339,-0.42,2013
835020,0.05,2013
834596,0.06,2013
834404,0.27,2013
833588,-0.04,2013
834562,-0.1,2013
834468,0.27,2013
688277,0.21,2013
835312,0.0246,2013
834593,-0.11,2013
834561,0.54,2013
834402,-0.8,2013
834372,0.35,2013
834359,-0.0196,2013
834327,-0.32,2013
834324,0.55,2013
834322,-0.55,2013
835311,0.49,2013
834607,0.27,2013
834588,0.1,2013
834558,-9.38,2013
834357,-0.18,2013
688239,0.49,2013
688078,0.57,2013
874650,0.41,2013
874066,0.15,2013
874036,2.1,2013
834832,1.21,2013
834782,0.0128,2013
834630,-11.33,2013
834584,0.99,2013
834557,-0.02,2013
834552,3.52,2013
834429,0.3,2013
834428,-0.54,2013
834426,-0.18,2013
834425,-0.26,2013
834424,0.6474,2013
834422,0.05,2013
834387,3.01,2013
834370,-0.121,2013
834369,0.09,2013
834316,1.76,2013
834296,0.163,2013
834293,-0.28,2013
834258,-0.94,2013
834250,-0.33,2013
834218,-1.96,2013
834217,-0.13,2013
834205,-0.1,2013
834151,0.21,2013
834134,-0.29,2013
834114,0.7872,2013
400087,-0.46,2013
003042,1.31,2013
400172,-0.3,2013
920180,0.1261,2013
834882,9.67,2013
834881,-0.08,2013
834624,0.34,2013
834621,-0.1,2013
834548,0.16,2013
834546,0.25,2013
834519,0.76,2013
834378,-0.057,2013
834348,0.11,2013
834347,-0.01,2013
834308,0.2,2013
834290,0.14,2013
834288,-0.07,2013
834282,0.2729,2013
834243,0.24,2013
834240,0.17,2013
834196,-0.3,2013
834193,0.07,2013
834111,0.06,2013
834107,0.53,2013
834104,0.02,2013
834072,0.01,2013
300920,0.0,2013
300788,0.32,2013
300179,0.15,2013
920599,0.12,2013
920415,0.12,2013
834781,0.19,2013
834543,0.194,2013
834517,-1.89,2013
834504,0.05,2013
834377,0.9569,2013
834345,-9.02,2013
834307,-0.0952,2013
834233,-0.04,2013
834189,0.1,2013
834144,0.14,2013
834101,0.14,2013
834065,1.41,2013
834016,1.4467,2013
688556,0.04,2013
301115,0.89,2013
300780,2.06,2013
002092,0.094,2013
834780,0.06,2013
834412,0.23,2013
834187,3.0,2013
834143,0.2,2013
834096,0.07,2013
834274,0.36,2013
834185,-0.06,2013
834126,0.02,2013
834046,-0.05,2013
834045,0.0222,2013
688029,1.7975,2013
301013,0.1987,2013
834500,-0.84,2013
834044,0.14,2013
834043,0.45,2013
834012,0.0,2013
833962,-1.28,2013
835075,-0.31,2013
834713,0.0812,2013
834538,-1.29,2013
832809,0.15,2013
834572,-0.0603,2013
834515,2.39,2013
688367,0.23,2013
688310,0.39,2013
301313,0.92,2013
920062,0.01,2013
874533,0.39,2013
834179,0.5928,2013
833988,0.11,2013
874412,-0.35,2013
873949,0.31,2013
834005,-0.08,2013
833984,0.1,2013
833925,0.9347,2013
833923,0.21,2013
833378,0.135,2013
834712,4.34,2013
834536,0.58,2013
301380,0.26,2013
873689,0.51,2013
834002,0.36,2013
833981,0.07,2013
834616,0.32,2013
833999,-0.076,2013
833922,0.01,2013
605368,0.5149,2013
834267,0.17,2013
833980,6.14,2013
874721,-0.04,2013
833978,3.05,2013
601228,0.16,2013
300948,0.6143,2013
833866,0.47,2013
833865,0.04,2013
920833,0.46,2013
920033,0.4,2013
871574,0.04,2013
834264,0.15,2013
834171,-0.1,2013
834084,0.8,2013
833976,0.84,2013
833960,0.05,2013
833955,0.02,2013
833903,0.48,2013
833855,-0.035,2013
833836,-0.08,2013
833815,0.0266,2013
833760,-0.1113,2013
833355,0.2,2013
833339,0.16,2013
833310,4.1901,2013
688669,0.6,2013
301152,0.31,2013
301139,0.02,2013
300883,0.22,2013
002943,0.0626,2013
920751,0.1951,2013
920703,0.33,2013
920075,0.066,2013
920058,0.27,2013
873865,0.0021,2013
834223,-0.1,2013
834169,0.5,2013
834082,0.66,2013
834031,-0.59,2013
833954,0.32,2013
833937,0.08,2013
833936,0.96,2013
833901,0.02,2013
833887,0.0815,2013
833830,-0.07,2013
833821,-0.07,2013
833804,0.14,2013
833802,0.08,2013
833785,-0.17,2013
833783,0.0627,2013
833753,0.17,2013
833746,-0.21,2013
833651,0.07,2013
833650,0.36,2013
833649,-0.49,2013
833648,-0.02,2013
833609,0.09,2013
688592,0.6,2013
688502,0.14,2013
301321,0.12,2013
920781,0.14,2013
833881,0.71,2013
833846,-0.15,2013
833844,0.22,2013
833801,0.0,2013
833741,0.12,2013
833703,0.8415,2013
833665,-0.53,2013
833662,-0.15,2013
833620,0.34,2013
301618,0.37,2013
301168,0.97,2013
920943,0.34,2013
920580,0.12,2013
920261,1.34,2013
833822,0.53,2013
833796,-0.02,2013
833772,0.23,2013
833717,-0.05,2013
833716,0.18,2013
833697,1.16,2013
833660,0.03,2013
833599,-0.05,2013
300980,0.33,2013
920527,0.41,2013
874665,0.49,2013
833939,0.2,2013
833735,0.43,2013
833713,0.66,2013
833694,0.36,2013
833693,0.18,2013
833653,0.09,2013
301040,1.29,2013
833534,0.43,2013
832773,1.19,2013
605298,2.31,2013
301042,0.45,2013
300846,0.3,2013
833935,-0.3,2013
833791,0.04,2013
833768,-0.38,2013
833689,0.39,2013
833640,0.19,2013
833586,0.0493,2013
833046,1.36,2013
832637,-0.08,2013
688733,-0.01,2013
874352,0.67,2013
833934,0.07,2013
833617,0.14,2013
833585,0.31,2013
833556,-0.0414,2013
920533,-0.48,2013
834167,0.1716,2013
833675,0.0061,2013
833532,0.94,2013
833022,0.09,2013
832778,0.6,2013
688388,0.02,2013
600927,0.25,2013
301135,0.4,2013
874957,1.67,2013
834166,-0.33,2013
833839,0.675,2013
833767,-0.4,2013
833765,0.02,2013
833682,0.08,2013
833680,0.52,2013
833631,-0.13,2013
833606,0.14,2013
833555,0.12,2013
301231,0.34,2013
300971,0.04,2013
832929,-0.07,2013
601068,0.65,2013
834076,0.0707,2013
833876,-0.45,2013
833838,0.09,2013
833678,0.31,2013
833629,0.41,2013
833628,0.38,2013
833552,0.26,2013
300724,0.05,2013
832889,0.01,2013
833707,-2.87,2013
833491,0.17,2013
833434,0.41,2013
833462,0.028,2013
002952,0.53,2013
832594,0.02,2013
833727,0.03,2013
833432,0.01,2013
874155,0.47,2013
873624,0.67,2013
833764,5.15,2013
833430,0.06,2013
688401,0.38,2013
603856,0.96,2013
603679,0.5407,2013
603488,0.56,2013
603335,0.14,2013
603331,0.4,2013
603316,0.31,2013
603225,0.07,2013
603043,1.25,2013
601121,0.3746,2013
400289,0.32,2013
301098,0.42,2013
300996,0.33,2013
300675,0.24,2013
300645,0.63,2013
300632,0.29,2013
002965,0.552,2013
920873,0.51,2013
920575,-0.5287,2013
833574,0.34,2013
832793,0.73,2013
832783,0.012,2013
605183,0.61,2013
603773,0.81,2013
833930,-0.02,2013
833565,0.45,2013
603105,-0.55,2013
920509,0.2896,2013
920454,0.16,2013
920429,0.45,2013
920427,0.0391,2013
874594,0.71,2013
874107,0.08,2013
833622,0.06,2013
833614,-0.02,2013
833613,0.19,2013
833543,0.08,2013
833496,0.32,2013
833482,0.64,2013
833457,2.36,2013
833426,0.21,2013
833423,0.75,2013
833422,0.09,2013
833176,0.0797,2013
832718,0.16,2013
688539,0.53,2013
832736,0.08,2013
832534,0.06,2013
601878,0.13,2013
833528,-0.24,2013
833503,2.15,2013
833495,-0.19,2013
833486,0.57,2013
833470,-0.8,2013
833453,0.73,2013
833383,0.02,2013
833381,0.006,2013
833334,0.26,2013
833333,-0.027,2013
833332,-0.04,2013
833331,0.32,2013
833303,0.18,2013
688292,0.31,2013
603879,0.39,2013
603776,0.61,2013
603730,1.09,2013
603728,0.308,2013
603721,0.3,2013
603496,2.6008,2013
603081,0.36,2013
301515,0.43,2013
300853,0.3,2013
002876,0.68,2013
002873,0.2922,2013
002872,0.89,2013
002871,0.74,2013
002863,0.37,2013
874550,10.22,2013
874329,-0.01,2013
833542,0.16,2013
833399,1.88,2013
833356,0.18,2013
833300,-0.0074,2013
688180,-0.16,2013
301024,8.46,2013
920394,0.1,2013
833444,0.78,2013
833395,0.05,2013
833347,0.009,2013
832494,0.0,2013
832004,0.65,2013
688156,0.1,2013
603926,1.3,2013
603586,0.92,2013
603501,1.9,2013
603320,0.54,2013
603200,0.6666,2013
300945,0.29,2013
300922,0.34,2013
002902,0.49,2013
833572,0.07,2013
833468,0.1655,2013
832634,0.41,2013
605069,0.89,2013
831988,0.23,2013
833443,-0.1004,2013
833298,-0.013,2013
832593,0.14,2013
832532,0.11,2013
832508,-0.12,2013
832484,1.12,2013
832441,-0.03,2013
603855,0.58,2013
603127,0.36,2013
600671,0.02,2013
300746,0.37,2013
002870,0.87,2013
002859,0.56,2013
873948,0.26,2013
833393,0.88,2013
833928,4.17,2013
833724,0.13,2013
833370,-0.1327,2013
832477,0.02,2013
832472,0.1,2013
603979,1.38,2013
603838,0.48,2013
603589,0.74,2013
603223,0.6,2013
603117,0.34,2013
603116,0.74,2013
603085,0.32,2013
601211,0.47,2013
400131,0.38,2013
300859,0.1,2013
300489,0.9941,2013
300488,1.18,2013
300487,1.03,2013
300486,0.51,2013
300485,1.79,2013
300483,0.78,2013
300482,0.89,2013
300481,0.79,2013
300480,0.79,2013
002775,1.08,2013
002773,0.79,2013
002772,0.49,2013
002771,0.99,2013
002769,0.92,2013
002768,0.86,2013
920522,0.08,2013
832613,0.44,2013
832506,0.09,2013
688727,0.17,2013
400012,0.31,2013
833324,0.5,2013
832553,-0.36,2013
832537,0.31,2013
832470,0.6992,2013
832418,-0.2,2013
603826,0.27,2013
603680,0.7185,2013
603269,0.57,2013
603232,0.9,2013
603229,0.35,2013
603197,0.3561,2013
600310,0.1984,2013
003020,0.71,2013
002868,0.37,2013
832547,0.52,2013
300835,0.28,2013
832400,0.3,2013
430185,-0.56,2013
874158,0.09,2013
833492,0.21,2013
833374,1.05,2013
833205,0.17,2013
832518,0.01,2013
832355,0.07,2013
603536,0.73,2013
603113,0.19,2013
601665,0.42,2013
300787,1.09,2013
002878,0.24,2013
001285,0.232,2013
833582,0.23,2013
833464,-0.66,2013
833408,0.28,2013
833319,0.23,2013
833160,2.1,2013
832503,0.0735,2013
832439,6.42,2013
688135,0.26,2013
920471,0.11,2013
300972,0.22,2013
920469,-0.4164,2013
833484,0.61,2013
832488,0.76,2013
603279,0.39,2013
400060,0.05,2013
300471,2.65,2013
002767,0.86,2013
833204,0.2,2013
832476,0.1385,2013
832405,0.26,2013
603616,0.7062,2013
603162,0.06,2013
603066,0.675,2013
601985,0.235,2013
601968,0.2,2013
601368,0.3418,2013
300479,0.64,2013
300478,0.86,2013
300477,0.93,2013
300476,0.8,2013
300475,0.75,2013
300473,1.7477,2013
300472,0.67,2013
300470,2.01,2013
300469,0.661,2013
300464,0.69,2013
002766,0.45,2013
002765,0.35,2013
002763,0.67,2013
002762,1.71,2013
002761,0.67,2013
002760,0.65,2013
833535,-0.07,2013
832970,0.13,2013
832344,0.02,2013
688398,0.61,2013
603758,0.5,2013
603050,0.98,2013
400057,0.1117,2013
300958,0.41,2013
300806,0.61,2013
002906,0.79,2013
832447,0.31,2013
832445,0.08,2013
832528,0.19,2013
832391,0.22,2013
832385,0.0745,2013
688095,0.3469,2013
920419,0.14,2013
832383,0.42,2013
832423,0.12,2013
873907,-0.08,2013
002967,0.13,2013
832412,0.0314,2013
832377,0.24,2013
832359,0.13,2013
832337,-0.004,2013
002377,0.04,2013
603918,0.56,2013
603901,0.95,2013
603885,0.68,2013
603669,0.59,2013
603598,0.63,2013
603568,0.42,2013
603300,0.5,2013
603198,0.59,2013
603108,0.96,2013
603026,0.65,2013
603023,1.18,2013
300468,1.1,2013
300467,1.53,2013
300466,0.71,2013
300465,0.53,2013
300463,1.3,2013
300462,0.95,2013
002759,0.78,2013
002758,1.08,2013
002757,0.61,2013
873425,0.9211,2013
832898,0.79,2013
832403,2.64,2013
832394,0.14,2013
603396,0.69,2013
601952,0.52,2013
300867,0.2686,2013
300800,0.57,2013
003002,0.38,2013
832398,0.37,2013
920278,0.19,2013
832402,-0.06,2013
301665,0.1167,2013
832390,0.52,2013
000972,-0.4741,2013
920982,-0.35,2013
920885,0.48,2013
920876,0.3235,2013
920802,1.63,2013
920571,0.0564,2013
920300,0.42,2013
920284,0.97,2013
920266,0.77,2013
920193,0.26,2013
920168,2.6,2013
920161,0.3217,2013
920110,0.57,2013
920080,0.43,2013
920012,0.68,2013
900917,0.0542,2013
900912,0.54,2013
900904,0.29,2013
874751,0.49,2013
874733,0.17,2013
873815,0.06,2013
870488,0.15,2013
833316,0.2579,2013
833308,-0.04,2013
833286,0.43,2013
833285,0.02,2013
833282,0.49,2013
833279,2.73,2013
833269,0.01,2013
833256,0.02,2013
833245,0.139,2013
833242,0.87,2013
833233,0.09,2013
833217,-0.0171,2013
833197,-0.04,2013
833189,0.2967,2013
833186,0.7882,2013
833168,0.04,2013
833165,0.47,2013
833164,0.12,2013
833151,0.06,2013
833146,0.18,2013
833136,0.1943,2013
833126,0.33,2013
833120,-0.08,2013
833119,0.37,2013
833112,0.21,2013
833111,0.07,2013
833110,0.01,2013
833105,0.27,2013
833091,0.25,2013
833088,0.07,2013
833084,0.08,2013
833077,0.29,2013
833074,0.149,2013
833063,0.03,2013
833060,0.35,2013
833058,0.09,2013
833051,0.12,2013
833047,0.51,2013
833033,0.21,2013
833029,0.3,2013
833016,3.01,2013
832997,0.15,2013
832996,0.33,2013
832992,0.04,2013
832989,0.27,2013
832987,0.11,2013
832986,0.1007,2013
832966,-0.09,2013
832964,0.42,2013
832963,0.2,2013
832943,0.12,2013
832937,0.03,2013
832925,0.43,2013
832924,0.06,2013
832920,-0.07,2013
832915,-0.01,2013
832896,0.72,2013
832891,3.65,2013
832882,0.1,2013
832875,0.03,2013
832867,0.5,2013
832866,-0.14,2013
832864,-0.2,2013
832863,-0.21,2013
832853,0.31,2013
832852,0.62,2013
832850,-0.05,2013
832849,0.32,2013
832769,0.14,2013
832767,-0.07,2013
832765,-0.02,2013
832763,0.17,2013
832751,0.43,2013
832740,0.3,2013
832738,0.0,2013
832734,-0.06,2013
832702,0.21,2013
832696,0.0042,2013
832460,0.63,2013
832459,0.3804,2013
832381,0.13,2013
832369,0.52,2013
832356,0.53,2013
832354,0.79,2013
832335,0.12,2013
832334,0.07,2013
832323,12.61,2013
832320,0.02,2013
832314,0.13,2013
832302,-0.04,2013
832293,0.15,2013
832277,0.49,2013
832276,0.52,2013
832270,0.41,2013
832256,1.05,2013
832254,-0.04,2013
832249,-0.2,2013
832246,0.64,2013
832226,-0.4,2013
832222,0.5,2013
832217,0.18,2013
832181,0.42,2013
832164,0.0047,2013
832138,0.52,2013
832136,0.61,2013
832133,0.31,2013
832120,0.5,2013
832103,0.05,2013
832094,0.04,2013
832058,0.21,2013
832056,0.02,2013
832049,-0.33,2013
832040,0.01,2013
832035,-0.53,2013
832033,0.93,2013
832019,0.17,2013
832018,0.0,2013
832013,0.14,2013
831994,0.22,2013
831991,0.25,2013
831946,0.02,2013
831929,0.23,2013
831904,0.05,2013
831774,0.13,2013
831750,0.15,2013
831422,-0.01,2013
831351,0.04,2013
831350,0.04,2013
831272,0.59,2013
831197,0.01,2013
831134,0.62,2013
831131,0.49,2013
831068,0.11,2013
831034,0.04,2013
830945,0.12,2013
830911,0.2,2013
830873,0.81,2013
688798,0.0545,2013
688701,0.69,2013
688680,0.39,2013
688663,0.1,2013
688657,-0.12,2013
688500,0.38,2013
688080,0.23,2013
688003,0.65,2013
603729,1.66,2013
603439,0.4,2013
603191,0.13,2013
603010,0.78,2013
601933,0.23,2013
601901,0.18,2013
601838,0.92,2013
601628,0.88,2013
601456,0.18,2013
601399,-1.3985,2013
601236,0.14,2013
601187,0.38,2013
601001,-0.84,2013
600979,0.1121,2013
600975,0.06,2013
600900,0.545,2013
600895,0.24,2013
600851,0.0542,2013
600817,0.02,2013
600793,0.0689,2013
600783,0.42,2013
600779,-0.31,2013
600771,-0.08,2013
600753,-0.003,2013
600749,0.0413,2013
600730,0.33,2013
600648,0.54,2013
600626,0.271,2013
600613,0.29,2013
600586,0.07,2013
600567,0.09,2013
600562,0.37,2013
600501,0.1,2013
600500,0.43,2013
600408,-0.24,2013
600360,0.06,2013
600356,0.3,2013
600345,-0.4,2013
600338,0.1319,2013
600302,0.03,2013
600246,0.3128,2013
600234,0.17,2013
600186,-0.31,2013
600177,0.61,2013
600128,0.2787,2013
600097,0.51,2013
600072,-0.381,2013
600071,-0.1189,2013
600020,0.1756,2013
430709,0.49,2013
430655,1.06,2013
430596,0.6,2013
430573,0.09,2013
430493,0.07,2013
430337,-0.19,2013
430285,-0.15,2013
430228,0.21,2013
430153,-0.35,2013
430131,0.18,2013
430093,0.1,2013
430055,0.3,2013
430038,0.15,2013
420008,0.004,2013
400277,0.02,2013
400264,0.6246,2013
400193,0.03,2013
400168,0.11,2013
400165,0.0513,2013
400159,-0.0852,2013
400156,0.01,2013
400152,-0.3807,2013
400147,0.0109,2013
400137,-0.46,2013
400136,-0.67,2013
400125,-0.33,2013
400078,0.04,2013
400072,0.0663,2013
400070,0.04,2013
400066,0.0106,2013
400065,0.0891,2013
400064,-0.151,2013
400059,0.14,2013
400027,-0.0198,2013
400021,-0.46,2013
400008,0.004,2013
400005,-0.008,2013
301575,0.03,2013
301550,0.11,2013
301386,0.41,2013
301298,0.07,2013
301188,0.09,2013
301070,1.01,2013
301057,0.11,2013
300925,0.19,2013
300786,0.45,2013
300094,0.16,2013
002228,0.27,2013
002211,-2.03,2013
002022,0.5857,2013
002015,-1.46,2013
001296,1.27,2013
001267,0.07,2013
000899,0.68,2013
000876,1.09,2013
000809,1.29,2013
000723,0.13,2013
000668,0.01,2013
000659,-0.86,2013
000599,0.05,2013
000590,-0.7364,2013
000426,0.1407,2013
000403,0.26,2013
000166,0.28,2013
000155,-1.34,2013
000096,0.13,2013
000089,0.2958,2013
000061,0.0666,2013
000007,0.1007,2013
920145,0.75,2013
900937,0.0072,2013
873885,-0.06,2013
832363,2.86,2013
832357,0.17,2013
832351,0.17,2013
832350,-0.33,2013
832347,1.651,2013
832341,0.11,2013
832339,0.45,2013
832326,0.63,2013
832298,-0.01,2013
832297,0.08,2013
832294,1.96,2013
832291,0.23,2013
832289,1.06,2013
832258,0.79,2013
832257,0.63,2013
832239,0.02,2013
832213,0.94,2013
832174,0.43,2013
832152,0.64,2013
832151,0.45,2013
832127,0.26,2013
832126,0.32,2013
832124,-0.2,2013
832116,0.66,2013
832114,0.5,2013
832081,-0.1,2013
832060,0.09,2013
832059,0.09,2013
832054,0.24,2013
832032,0.12,2013
832017,0.06,2013
832008,-0.06,2013
831992,1.04,2013
831969,1.63,2013
831900,-0.11,2013
831897,0.36,2013
831860,0.23,2013
831830,0.54,2013
831754,0.07,2013
831753,2.45,2013
831701,0.15,2013
831691,0.31,2013
831670,0.7,2013
831663,0.1,2013
831483,0.26,2013
831459,0.65,2013
831356,0.0222,2013
831346,0.86,2013
831235,0.12,2013
831227,1.4279,2013
831216,-0.01,2013
831183,0.04,2013
831122,0.11,2013
831002,0.91,2013
830927,0.35,2013
830913,0.07,2013
830868,1.12,2013
605168,0.56,2013
603308,0.51,2013
603009,0.51,2013
601216,0.4002,2013
601199,0.62,2013
601106,0.0026,2013
601006,0.85,2013
601003,0.0846,2013
600881,0.11,2013
600838,0.12,2013
600760,0.05,2013
600726,0.0072,2013
600642,0.536,2013
600638,0.407,2013
600630,0.12,2013
600594,1.19,2013
600509,0.32,2013
600479,0.406,2013
600429,-0.256,2013
600418,0.71,2013
600331,0.0256,2013
600280,0.993,2013
600257,0.3611,2013
600237,0.02,2013
600155,1.68,2013
600148,0.21,2013
600010,0.0157,2013
430736,0.04,2013
430690,-0.54,2013
430641,0.15,2013
430570,0.01,2013
430561,0.46,2013
430538,0.09,2013
430487,0.06,2013
430485,0.12,2013
430344,0.1,2013
430289,0.53,2013
430247,0.17,2013
430214,0.26,2013
430158,0.71,2013
430143,-0.36,2013
430119,0.24,2013
430066,0.53,2013
420085,0.13,2013
420063,-0.41,2013
420016,-0.038,2013
420011,-0.35,2013
400298,0.026,2013
400259,-0.44,2013
400251,0.4,2013
400243,0.116,2013
400216,0.08,2013
400200,0.5,2013
400177,-0.49,2013
400151,0.04,2013
400071,0.11,2013
400044,-0.0339,2013
400041,-0.2074,2013
400040,-0.04,2013
400025,-0.37,2013
400022,-0.08,2013
400016,-0.038,2013
400011,-0.35,2013
400010,-0.05,2013
200596,1.24,2013
200030,0.44,2013
002736,0.3,2013
002730,0.57,2013
002694,0.53,2013
002666,0.5,2013
002648,0.63,2013
002638,0.28,2013
002634,0.24,2013
002608,0.26,2013
002577,0.12,2013
002565,0.33,2013
002552,0.04,2013
002549,0.15,2013
002506,-1.83,2013
002486,0.1185,2013
002481,0.26,2013
002440,1.07,2013
002375,1.08,2013
002352,0.52,2013
002347,0.08,2013
002346,0.13,2013
002306,-0.71,2013
002304,4.63,2013
002297,-0.11,2013
002292,0.38,2013
002266,0.08,2013
002254,0.17,2013
002251,0.7271,2013
002244,1.04,2013
002219,0.2771,2013
002204,0.36,2013
002200,0.11,2013
002190,0.13,2013
002177,0.16,2013
002167,-0.17,2013
002157,-0.07,2013
002126,0.3,2013
002115,-0.3292,2013
002111,0.3,2013
002110,0.1,2013
002097,0.0664,2013
002095,0.16,2013
002072,-0.343,2013
002065,0.5583,2013
002054,0.36,2013
002046,0.13,2013
002005,-0.0979,2013
000937,0.5119,2013
000917,0.48,2013
000909,0.11,2013
000883,0.18,2013
000863,0.65,2013
000820,0.06,2013
000679,0.45,2013
000630,0.4,2013
000629,0.0639,2013
000596,1.24,2013
000567,0.018,2013
000560,0.4464,2013
000415,0.83,2013
000408,0.0707,2013
000030,0.44,2013
000009,0.19,2013
920641,0.36,2013
920225,0.33,2013
900941,0.154,2013
900910,0.16,2013
900906,-0.1,2013
900905,1.7011,2013
874927,0.084,2013
874241,0.67,2013
874232,0.19,2013
874077,0.28,2013
832368,0.17,2013
832316,0.01,2013
832315,0.12,2013
832281,0.12,2013
832280,0.04,2013
832266,0.14,2013
832259,-0.02,2013
832240,0.13,2013
832234,0.28,2013
832209,0.02,2013
832173,0.46,2013
832134,0.07,2013
832055,0.46,2013
832042,-0.01,2013
832022,-0.17,2013
831917,0.21,2013
831894,0.01,2013
831892,0.06,2013
831873,0.15,2013
831865,0.083,2013
831804,2.97,2013
831783,0.05,2013
831773,0.06,2013
831749,0.03,2013
831677,0.06,2013
831658,0.6,2013
831608,1.12,2013
831524,1.9,2013
831207,0.12,2013
831074,0.31,2013
831048,0.3,2013
831025,0.07,2013
830980,0.58,2013
830969,0.28,2013
830961,0.39,2013
830930,0.15,2013
830877,0.13,2013
830874,0.02,2013
688199,0.66,2013
688181,0.2,2013
