product,index_code,weight_date,stock_code,stock_name,weight_pct
IC,000905,2026-07-31,688188,柏楚电子,0.181
IC,000905,2026-07-31,688192,迪哲医药,0.101
IC,000905,2026-07-31,688200,华峰测控,0.535
IC,000905,2026-07-31,688213,思特威,0.276
IC,000905,2026-07-31,688220,翱捷科技,0.251
IC,000905,2026-07-31,688234,天岳先进,0.198
IC,000905,2026-07-31,688235,百济神州,0.315
IC,000905,2026-07-31,688248,南网科技,0.076
IC,000905,2026-07-31,688266,泽璟制药,0.241
IC,000905,2026-07-31,688278,特宝生物,0.102
IC,000905,2026-07-31,688281,华秦科技,0.098
IC,000905,2026-07-31,688295,中复神鹰,0.074
IC,000905,2026-07-31,688297,中无人机,0.147
IC,000905,2026-07-31,688301,奕瑞科技,0.196
IC,000905,2026-07-31,688313,仕佳光子,0.304
IC,000905,2026-07-31,688318,财富趋势,0.113
IC,000905,2026-07-31,688322,奥比中光,0.201
IC,000905,2026-07-31,688331,荣昌生物,0.214
IC,000905,2026-07-31,688336,三生国健,0.078
IC,000905,2026-07-31,688343,云天励飞,0.153
IC,000905,2026-07-31,688347,华虹宏力,1.034
IC,000905,2026-07-31,688349,三一重能,0.077
IC,000905,2026-07-31,688361,中科飞测,0.906
IC,000905,2026-07-31,688363,华熙生物,0.103
IC,000905,2026-07-31,688375,国博电子,0.138
IC,000905,2026-07-31,688385,复旦微电,0.196
IC,000905,2026-07-31,688387,信科移动,0.173
IC,000905,2026-07-31,688411,海博思创,0.238
IC,000905,2026-07-31,688425,铁建重工,0.073
IC,000905,2026-07-31,688469,芯联集成,0.418
IC,000905,2026-07-31,688475,萤石网络,0.05
IC,000905,2026-07-31,688498,源杰科技,1.159
IC,000905,2026-07-31,688520,神州细胞,0.051
IC,000905,2026-07-31,688538,和辉光电,0.142
IC,000905,2026-07-31,688561,奇安信,0.079
IC,000905,2026-07-31,688563,航材股份,0.074
IC,000905,2026-07-31,688568,中科星图,0.144
IC,000905,2026-07-31,688578,艾力斯,0.32
IC,000905,2026-07-31,688582,芯动联科,0.081
IC,000905,2026-07-31,688599,天合光能,0.203
IC,000905,2026-07-31,688608,恒玄科技,0.218
IC,000905,2026-07-31,688615,合合信息,0.144
IC,000905,2026-07-31,688617,惠泰医疗,0.206
IC,000905,2026-07-31,688629,华丰科技,0.271
IC,000905,2026-07-31,688676,金盘科技,0.189
IC,000905,2026-07-31,688692,达梦数据,0.144
IC,000905,2026-07-31,688702,盛科通信,0.449
IC,000905,2026-07-31,688708,佳驰科技,0.06
IC,000905,2026-07-31,688709,成都华微,0.051
IC,000905,2026-07-31,688728,格科微,0.165
IC,000905,2026-07-31,688772,珠海冠宇,0.124
IC,000905,2026-07-31,688777,中控技术,0.628
IC,000905,2026-07-31,688778,厦钨新能,0.099
IC,000905,2026-07-31,688819,天能股份,0.033
IC,000905,2026-07-31,689009,九号公司,0.276
