product,index_code,weight_date,stock_code,stock_name,weight_pct
IM,000852,2026-07-31,300102,乾照光电,0.136
IM,000852,2026-07-31,300113,顺网科技,0.108
IM,000852,2026-07-31,300119,瑞普生物,0.061
IM,000852,2026-07-31,300127,银河磁体,0.038
IM,000852,2026-07-31,300130,新国都,0.1
IM,000852,2026-07-31,300131,英唐智控,0.184
IM,000852,2026-07-31,300133,华策影视,0.118
IM,000852,2026-07-31,300134,大富科技,0.038
IM,000852,2026-07-31,300153,科泰电源,0.057
IM,000852,2026-07-31,300166,东方国信,0.154
IM,000852,2026-07-31,300170,汉得信息,0.221
IM,000852,2026-07-31,300171,东富龙,0.06
IM,000852,2026-07-31,300180,华峰超纤,0.069
IM,000852,2026-07-31,300181,佐力药业,0.129
IM,000852,2026-07-31,300182,捷成股份,0.139
IM,000852,2026-07-31,300184,力源信息,0.169
IM,000852,2026-07-31,300185,通裕重工,0.116
IM,000852,2026-07-31,300188,国投智能,0.072
IM,000852,2026-07-31,300199,翰宇药业,0.19
IM,000852,2026-07-31,300224,正海磁材,0.079
IM,000852,2026-07-31,300229,拓尔思,0.125
IM,000852,2026-07-31,300236,上海新阳,0.236
IM,000852,2026-07-31,300244,迪安诊断,0.116
IM,000852,2026-07-31,300253,卫宁健康,0.171
IM,000852,2026-07-31,300257,开山股份,0.087
IM,000852,2026-07-31,300260,新莱应材,0.119
IM,000852,2026-07-31,300276,三丰智能,0.083
IM,000852,2026-07-31,300284,苏交科,0.054
IM,000852,2026-07-31,300294,博雅生物,0.06
IM,000852,2026-07-31,300296,利亚德,0.148
IM,000852,2026-07-31,300298,三诺生物,0.07
IM,000852,2026-07-31,300303,聚飞光电,0.127
IM,000852,2026-07-31,300315,掌趣科技,0.151
IM,000852,2026-07-31,300319,麦捷科技,0.128
IM,000852,2026-07-31,300322,硕贝德,0.074
IM,000852,2026-07-31,300323,华灿光电,0.129
IM,000852,2026-07-31,300327,中颖电子,0.074
IM,000852,2026-07-31,300337,银邦股份,0.058
IM,000852,2026-07-31,300341,麦克奥迪,0.044
IM,000852,2026-07-31,300342,天银机电,0.134
IM,000852,2026-07-31,300348,长亮科技,0.1
IM,000852,2026-07-31,300353,东土科技,0.138
IM,000852,2026-07-31,300357,我武生物,0.095
IM,000852,2026-07-31,300360,炬华科技,0.057
IM,000852,2026-07-31,300363,博腾股份,0.065
IM,000852,2026-07-31,300376,易事特,0.07
IM,000852,2026-07-31,300378,鼎捷数智,0.094
IM,000852,2026-07-31,300398,飞凯材料,0.182
IM,000852,2026-07-31,300409,道氏技术,0.181
IM,000852,2026-07-31,300415,伊之密,0.089
IM,000852,2026-07-31,300416,苏试试验,0.065
IM,000852,2026-07-31,300428,立中集团,0.066
IM,000852,2026-07-31,300438,鹏辉能源,0.269
IM,000852,2026-07-31,300443,金雷股份,0.061
IM,000852,2026-07-31,300446,航天智造,0.059
IM,000852,2026-07-31,300455,航天智装,0.081
IM,000852,2026-07-31,300456,赛微电子,0.21
IM,000852,2026-07-31,300457,赢合科技,0.102
IM,000852,2026-07-31,300459,汤姆猫,0.172
IM,000852,2026-07-31,300468,四方精创,0.151
IM,000852,2026-07-31,300482,万孚生物,0.063
IM,000852,2026-07-31,300492,华图山鼎,0.037
IM,000852,2026-07-31,300493,润欣科技,0.067
IM,000852,2026-07-31,300503,昊志机电,0.15
IM,000852,2026-07-31,300525,博思软件,0.073
IM,000852,2026-07-31,300529,健帆生物,0.114
IM,000852,2026-07-31,300568,星源材质,0.229
IM,000852,2026-07-31,300573,兴齐眼药,0.136
IM,000852,2026-07-31,300576,容大感光,0.077
IM,000852,2026-07-31,300579,数字认证,0.038
IM,000852,2026-07-31,300580,贝斯特,0.067
IM,000852,2026-07-31,300593,新雷能,0.132
IM,000852,2026-07-31,300595,欧普康视,0.079
IM,000852,2026-07-31,300598,诚迈科技,0.065
IM,000852,2026-07-31,300601,康泰生物,0.107
IM,000852,2026-07-31,300602,飞荣达,0.141
IM,000852,2026-07-31,300607,拓斯达,0.127
IM,000852,2026-07-31,300613,富瀚微,0.1
IM,000852,2026-07-31,300618,寒锐钴业,0.094
IM,000852,2026-07-31,300624,万兴科技,0.106
IM,000852,2026-07-31,300633,开立医疗,0.055
IM,000852,2026-07-31,300634,彩讯股份,0.07
IM,000852,2026-07-31,300638,广和通,0.121
IM,000852,2026-07-31,300641,正丹股份,0.048
IM,000852,2026-07-31,300655,晶瑞电材,0.169
IM,000852,2026-07-31,300657,弘信电子,0.157
IM,000852,2026-07-31,300660,江苏雷利,0.08
IM,000852,2026-07-31,300672,国科微,0.251
IM,000852,2026-07-31,300674,宇信科技,0.12
