date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio,calibre
2015-02-09,IH,q2,IH1506,2015-06-19,2366.766,,,18.05434167471301,,,0.0,y
2015-02-09,IH,q2,IH1506,2015-06-19,2366.766,,,18.02779371457319,,,0.0,d
2015-02-09,IH,q2,IH1506,2015-06-19,2366.766,,,17.92585990025481,,,0.0,p
2015-02-10,IH,current,IH1502,2015-02-20,2403.548,,,0.0,,,,y
2015-02-10,IH,current,IH1502,2015-02-20,2403.548,,,0.0,,,,d
2015-02-10,IH,current,IH1502,2015-02-20,2403.548,,,0.0,,,,p
2015-02-10,IH,next,IH1503,2015-03-20,2403.548,,,0.0,,,,y
2015-02-10,IH,next,IH1503,2015-03-20,2403.548,,,0.0,,,,d
2015-02-10,IH,next,IH1503,2015-03-20,2403.548,,,0.0,,,,p
2015-02-10,IH,q1,IH1503,2015-03-20,2403.548,,,0.0,,,,y
2015-02-10,IH,q1,IH1503,2015-03-20,2403.548,,,0.0,,,,d
2015-02-10,IH,q1,IH1503,2015-03-20,2403.548,,,0.0,,,,p
2015-02-10,IH,q2,IH1506,2015-06-19,2403.548,,,18.334924882127385,,,0.0,y
2015-02-10,IH,q2,IH1506,2015-06-19,2403.548,,,18.307964339134056,,,0.0,d
